,dif_min,atraso_15,temporada_alta,periodo_dia
54883,5,0,0,5:00 a 11:59
54884,8,0,0,5:00 a 11:59
54885,7,0,0,5:00 a 11:59
54886,75,1,0,5:00 a 11:59
54887,7,0,0,5:00 a 11:59
54888,21,1,0,5:00 a 11:59
54889,8,0,0,5:00 a 11:59
54890,11,0,0,5:00 a 11:59
54891,2,0,0,5:00 a 11:59
54892,21,1,1,12:00 a 18:59
54893,-4,0,1,12:00 a 18:59
54894,12,0,0,12:00 a 18:59
54895,-3,0,0,12:00 a 18:59
54896,14,0,0,12:00 a 18:59
54897,11,0,0,12:00 a 18:59
54898,-8,0,0,12:00 a 18:59
54899,-2,0,0,12:00 a 18:59
54900,2,0,0,12:00 a 18:59
54901,10,0,0,12:00 a 18:59
54902,-2,0,0,12:00 a 18:59
54903,58,1,0,12:00 a 18:59
54904,11,0,0,12:00 a 18:59
54905,8,0,0,12:00 a 18:59
54906,-5,0,0,12:00 a 18:59
54907,14,0,0,12:00 a 18:59
54908,12,0,0,12:00 a 18:59
54909,8,0,0,12:00 a 18:59
54910,26,1,0,12:00 a 18:59
54911,12,0,0,12:00 a 18:59
54912,-3,0,0,12:00 a 18:59
54913,5,0,0,12:00 a 18:59
54914,4,0,0,12:00 a 18:59
54915,-1,0,0,12:00 a 18:59
54916,41,1,0,12:00 a 18:59
54917,16,1,0,12:00 a 18:59
54918,4,0,0,12:00 a 18:59
54919,8,0,0,12:00 a 18:59
54920,3,0,1,19:00 a 4:59
54921,19,1,1,19:00 a 4:59
54922,40,1,0,19:00 a 4:59
54923,29,1,0,19:00 a 4:59
54924,37,1,0,19:00 a 4:59
54925,18,1,0,19:00 a 4:59
54926,14,0,0,19:00 a 4:59
54927,32,1,0,19:00 a 4:59
54928,6,0,0,19:00 a 4:59
54929,4,0,0,19:00 a 4:59
54930,34,1,0,19:00 a 4:59
54931,17,1,0,19:00 a 4:59
54932,3,0,0,19:00 a 4:59
54933,8,0,0,19:00 a 4:59
54934,35,1,0,19:00 a 4:59
54935,13,0,0,19:00 a 4:59
54936,58,1,0,19:00 a 4:59
54937,11,0,0,19:00 a 4:59
54938,49,1,0,19:00 a 4:59
54939,1,0,0,19:00 a 4:59
54940,9,0,0,19:00 a 4:59
54941,73,1,0,19:00 a 4:59
54942,10,0,0,19:00 a 4:59
54943,3,0,0,19:00 a 4:59
54944,-1,0,0,19:00 a 4:59
54945,9,0,0,19:00 a 4:59
54946,10,0,0,19:00 a 4:59
54947,-4,0,0,19:00 a 4:59
54948,44,1,0,19:00 a 4:59
54949,10,0,0,19:00 a 4:59
54950,66,1,0,19:00 a 4:59
54951,20,1,0,12:00 a 18:59
54952,43,1,0,12:00 a 18:59
54953,14,0,0,12:00 a 18:59
54954,14,0,0,12:00 a 18:59
54955,58,1,0,12:00 a 18:59
54956,46,1,0,5:00 a 11:59
54957,26,1,0,5:00 a 11:59
54958,17,1,0,5:00 a 11:59
54959,15,0,0,5:00 a 11:59
54960,27,1,0,5:00 a 11:59
54961,-2,0,0,5:00 a 11:59
54962,10,0,0,5:00 a 11:59
54963,4,0,1,12:00 a 18:59
54964,8,0,0,12:00 a 18:59
54965,32,1,0,12:00 a 18:59
54966,8,0,0,12:00 a 18:59
54967,23,1,0,12:00 a 18:59
54968,10,0,1,5:00 a 11:59
54969,14,0,1,5:00 a 11:59
54970,24,1,0,5:00 a 11:59
54971,14,0,0,5:00 a 11:59
54972,12,0,0,5:00 a 11:59
54973,3,0,0,5:00 a 11:59
54974,10,0,0,5:00 a 11:59
54975,1,0,0,5:00 a 11:59
54976,4,0,0,5:00 a 11:59
54977,7,0,0,5:00 a 11:59
54978,11,0,0,5:00 a 11:59
54979,18,1,0,5:00 a 11:59
54980,5,0,0,5:00 a 11:59
54981,3,0,0,5:00 a 11:59
54982,24,1,0,5:00 a 11:59
54983,-2,0,0,5:00 a 11:59
54984,4,0,0,5:00 a 11:59
54985,26,1,0,5:00 a 11:59
54986,8,0,0,5:00 a 11:59
54987,64,1,0,5:00 a 11:59
54988,3,0,0,5:00 a 11:59
54989,10,0,0,5:00 a 11:59
54990,3,0,0,5:00 a 11:59
54991,6,0,0,5:00 a 11:59
54992,11,0,0,5:00 a 11:59
54993,16,1,0,5:00 a 11:59
54994,29,1,0,5:00 a 11:59
54995,0,0,0,5:00 a 11:59
54996,2,0,0,5:00 a 11:59
54997,11,0,0,5:00 a 11:59
54998,0,0,0,5:00 a 11:59
54999,13,0,0,5:00 a 11:59
55000,-1,0,0,5:00 a 11:59
55001,-1,0,1,19:00 a 4:59
55002,14,0,0,19:00 a 4:59
55003,84,1,0,19:00 a 4:59
55004,21,1,0,19:00 a 4:59
55005,12,0,0,19:00 a 4:59
55006,5,0,0,19:00 a 4:59
55007,13,0,0,19:00 a 4:59
55008,14,0,0,19:00 a 4:59
55009,10,0,0,19:00 a 4:59
55010,8,0,0,19:00 a 4:59
55011,-3,0,0,19:00 a 4:59
55012,8,0,0,19:00 a 4:59
55013,8,0,0,19:00 a 4:59
55014,6,0,0,12:00 a 18:59
55015,7,0,0,12:00 a 18:59
55016,0,0,0,12:00 a 18:59
55017,-1,0,0,12:00 a 18:59
55018,7,0,0,5:00 a 11:59
55019,8,0,0,5:00 a 11:59
55020,18,1,0,5:00 a 11:59
55021,7,0,0,5:00 a 11:59
55022,20,1,0,5:00 a 11:59
55023,17,1,0,5:00 a 11:59
55024,6,0,0,5:00 a 11:59
55025,3,0,0,5:00 a 11:59
55026,-4,0,0,5:00 a 11:59
55027,27,1,1,19:00 a 4:59
55028,-1,0,0,19:00 a 4:59
55029,32,1,0,19:00 a 4:59
55030,7,0,0,19:00 a 4:59
55031,15,0,0,19:00 a 4:59
55032,14,0,0,19:00 a 4:59
55033,11,0,0,19:00 a 4:59
55034,7,0,0,19:00 a 4:59
55035,-1,0,0,19:00 a 4:59
55036,5,0,0,19:00 a 4:59
55037,5,0,0,19:00 a 4:59
55038,7,0,0,19:00 a 4:59
55039,7,0,0,19:00 a 4:59
55040,7,0,0,19:00 a 4:59
55041,0,0,0,19:00 a 4:59
55042,32,1,0,19:00 a 4:59
55043,9,0,0,19:00 a 4:59
55044,-1,0,0,19:00 a 4:59
55045,10,0,0,5:00 a 11:59
55046,3,0,0,5:00 a 11:59
55047,-2,0,0,5:00 a 11:59
55048,0,0,0,5:00 a 11:59
55049,0,0,0,5:00 a 11:59
55050,32,1,0,5:00 a 11:59
55051,-1,0,0,12:00 a 18:59
55052,-2,0,0,5:00 a 11:59
55053,15,0,0,5:00 a 11:59
55054,17,1,0,12:00 a 18:59
55055,14,0,0,5:00 a 11:59
55056,-3,0,0,5:00 a 11:59
55057,2,0,0,12:00 a 18:59
55058,-5,0,0,5:00 a 11:59
55059,37,1,0,5:00 a 11:59
55060,14,0,0,5:00 a 11:59
55061,0,0,0,12:00 a 18:59
55062,1,0,0,5:00 a 11:59
55063,5,0,0,5:00 a 11:59
55064,6,0,0,19:00 a 4:59
55065,2,0,0,12:00 a 18:59
55066,24,1,0,5:00 a 11:59
55067,-1,0,0,5:00 a 11:59
55068,7,0,0,5:00 a 11:59
55069,12,0,0,5:00 a 11:59
55070,76,1,0,12:00 a 18:59
55071,-3,0,0,12:00 a 18:59
55072,3,0,0,12:00 a 18:59
55073,5,0,0,12:00 a 18:59
55074,19,1,0,12:00 a 18:59
55075,72,1,0,12:00 a 18:59
55076,4,0,0,12:00 a 18:59
55077,8,0,0,12:00 a 18:59
55078,13,0,0,12:00 a 18:59
55079,-5,0,0,12:00 a 18:59
55080,5,0,0,12:00 a 18:59
55081,-2,0,0,12:00 a 18:59
55082,-6,0,0,5:00 a 11:59
55083,12,0,0,12:00 a 18:59
55084,-4,0,0,12:00 a 18:59
55085,1,0,0,5:00 a 11:59
55086,143,1,0,12:00 a 18:59
55087,1,0,0,12:00 a 18:59
55088,-10,0,0,19:00 a 4:59
55089,7,0,0,12:00 a 18:59
55090,1,0,0,12:00 a 18:59
55091,-2,0,0,12:00 a 18:59
55092,2,0,0,5:00 a 11:59
55093,5,0,0,12:00 a 18:59
55094,3,0,0,12:00 a 18:59
55095,2,0,0,5:00 a 11:59
55096,5,0,1,5:00 a 11:59
55097,10,0,0,5:00 a 11:59
55098,7,0,0,5:00 a 11:59
55099,16,1,0,5:00 a 11:59
55100,-2,0,0,5:00 a 11:59
55101,1,0,0,5:00 a 11:59
55102,21,1,0,5:00 a 11:59
55103,8,0,0,5:00 a 11:59
55104,6,0,0,5:00 a 11:59
55105,4,0,0,5:00 a 11:59
55106,7,0,0,5:00 a 11:59
55107,1,0,0,5:00 a 11:59
55108,15,0,0,5:00 a 11:59
55109,1,0,0,5:00 a 11:59
55110,-6,0,0,5:00 a 11:59
55111,41854,1,0,19:00 a 4:59
55112,40,1,0,19:00 a 4:59
55113,0,0,0,5:00 a 11:59
55114,5,0,0,5:00 a 11:59
55115,25,1,0,19:00 a 4:59
55116,51,1,0,12:00 a 18:59
55117,24,1,0,12:00 a 18:59
55118,6,0,0,12:00 a 18:59
55119,4,0,0,12:00 a 18:59
55120,5,0,0,12:00 a 18:59
55121,2,0,0,12:00 a 18:59
55122,-2,0,0,12:00 a 18:59
55123,-3,0,0,12:00 a 18:59
55124,19,1,0,12:00 a 18:59
55125,0,0,0,12:00 a 18:59
55126,0,0,0,12:00 a 18:59
55127,1,0,0,5:00 a 11:59
55128,5,0,0,5:00 a 11:59
55129,18,1,0,5:00 a 11:59
55130,8,0,0,5:00 a 11:59
55131,19,1,0,5:00 a 11:59
55132,-3,0,0,5:00 a 11:59
55133,22,1,0,5:00 a 11:59
55134,0,0,0,5:00 a 11:59
55135,2,0,0,5:00 a 11:59
55136,17,1,0,12:00 a 18:59
55137,0,0,0,12:00 a 18:59
55138,2,0,0,5:00 a 11:59
55139,-1,0,0,12:00 a 18:59
55140,-6,0,0,5:00 a 11:59
55141,-5,0,0,12:00 a 18:59
55142,-5,0,0,5:00 a 11:59
55143,-7,0,1,19:00 a 4:59
55144,80,1,0,19:00 a 4:59
55145,12,0,1,5:00 a 11:59
55146,17,1,1,5:00 a 11:59
55147,13,0,0,19:00 a 4:59
55148,29,1,1,19:00 a 4:59
55149,38979,1,1,19:00 a 4:59
55150,-5,0,0,19:00 a 4:59
55151,53,1,0,19:00 a 4:59
55152,24,1,0,19:00 a 4:59
55153,41846,1,0,19:00 a 4:59
55154,6,0,0,19:00 a 4:59
55155,31,1,0,19:00 a 4:59
55156,-6,0,0,19:00 a 4:59
55157,2,0,0,19:00 a 4:59
55158,0,0,0,19:00 a 4:59
55159,0,0,0,19:00 a 4:59
55160,-7,0,0,19:00 a 4:59
55161,11,0,0,19:00 a 4:59
55162,29,1,0,19:00 a 4:59
55163,-1,0,0,19:00 a 4:59
55164,-1,0,0,19:00 a 4:59
55165,4,0,0,19:00 a 4:59
55166,32,1,0,19:00 a 4:59
55167,7,0,0,19:00 a 4:59
55168,44,1,0,19:00 a 4:59
55169,36,1,0,19:00 a 4:59
55170,-7,0,0,19:00 a 4:59
55171,3,0,0,19:00 a 4:59
55172,26,1,0,19:00 a 4:59
55173,26,1,0,19:00 a 4:59
55174,3,0,0,19:00 a 4:59
55175,12,0,0,19:00 a 4:59
55176,6,0,0,19:00 a 4:59
55177,19,1,1,19:00 a 4:59
55178,58,1,1,19:00 a 4:59
55179,18,1,0,19:00 a 4:59
55180,20,1,0,19:00 a 4:59
55181,138,1,0,19:00 a 4:59
55182,13,0,0,19:00 a 4:59
55183,34,1,0,19:00 a 4:59
55184,15,0,0,19:00 a 4:59
55185,10,0,0,19:00 a 4:59
55186,52,1,0,19:00 a 4:59
55187,18,1,0,19:00 a 4:59
55188,19,1,0,19:00 a 4:59
55189,12,0,0,19:00 a 4:59
55190,7,0,0,19:00 a 4:59
55191,1,0,0,19:00 a 4:59
55192,22,1,0,19:00 a 4:59
55193,2,0,0,19:00 a 4:59
55194,8,0,0,19:00 a 4:59
55195,21,1,0,19:00 a 4:59
55196,6,0,0,19:00 a 4:59
55197,20,1,0,19:00 a 4:59
55198,-6,0,0,19:00 a 4:59
55199,6,0,0,19:00 a 4:59
55200,24,1,0,19:00 a 4:59
55201,71,1,0,19:00 a 4:59
55202,16,1,1,5:00 a 11:59
55203,3,0,0,5:00 a 11:59
55204,16,1,0,5:00 a 11:59
55205,22,1,0,5:00 a 11:59
55206,3,0,0,5:00 a 11:59
55207,11,0,0,5:00 a 11:59
55208,0,0,0,5:00 a 11:59
55209,-5,0,0,5:00 a 11:59
55210,28,1,0,5:00 a 11:59
55211,4,0,0,5:00 a 11:59
55212,14,0,0,5:00 a 11:59
55213,3,0,0,5:00 a 11:59
55214,1,0,0,5:00 a 11:59
55215,14,0,0,5:00 a 11:59
55216,24,1,0,5:00 a 11:59
55217,1,0,0,5:00 a 11:59
55218,3,0,0,5:00 a 11:59
55219,7,0,0,5:00 a 11:59
55220,4,0,0,5:00 a 11:59
55221,28,1,0,5:00 a 11:59
55222,27,1,0,5:00 a 11:59
55223,1,0,0,5:00 a 11:59
55224,17,1,1,12:00 a 18:59
55225,11,0,1,12:00 a 18:59
55226,3,0,0,12:00 a 18:59
55227,6,0,0,12:00 a 18:59
55228,3,0,0,12:00 a 18:59
55229,5,0,0,12:00 a 18:59
55230,2,0,0,12:00 a 18:59
55231,18,1,0,12:00 a 18:59
55232,12,0,0,12:00 a 18:59
55233,5,0,0,12:00 a 18:59
55234,21,1,0,12:00 a 18:59
55235,1,0,0,12:00 a 18:59
55236,-2,0,0,12:00 a 18:59
55237,60,1,0,12:00 a 18:59
55238,13,0,0,12:00 a 18:59
55239,3,0,0,12:00 a 18:59
55240,17,1,0,12:00 a 18:59
55241,-2,0,0,12:00 a 18:59
55242,8,0,0,12:00 a 18:59
55243,7,0,0,12:00 a 18:59
55244,4,0,0,12:00 a 18:59
55245,3,0,1,19:00 a 4:59
55246,4,0,1,19:00 a 4:59
55247,21,1,0,19:00 a 4:59
55248,-4,0,0,19:00 a 4:59
55249,-3,0,0,19:00 a 4:59
55250,21,1,0,19:00 a 4:59
55251,-1,0,0,19:00 a 4:59
55252,0,0,0,19:00 a 4:59
55253,1,0,0,19:00 a 4:59
55254,0,0,0,19:00 a 4:59
55255,36,1,0,19:00 a 4:59
55256,7,0,0,19:00 a 4:59
55257,4,0,0,19:00 a 4:59
55258,35,1,0,19:00 a 4:59
55259,0,0,0,19:00 a 4:59
55260,4,0,0,19:00 a 4:59
55261,6,0,0,19:00 a 4:59
55262,-6,0,0,19:00 a 4:59
55263,-3,0,0,19:00 a 4:59
55264,2,0,0,19:00 a 4:59
55265,9,0,0,19:00 a 4:59
55266,9,0,0,19:00 a 4:59
55267,5,0,0,19:00 a 4:59
55268,3,0,0,19:00 a 4:59
55269,7,0,0,19:00 a 4:59
55270,4,0,0,19:00 a 4:59
55271,8,0,0,19:00 a 4:59
55272,-2,0,0,19:00 a 4:59
55273,9,0,0,19:00 a 4:59
55274,4,0,0,19:00 a 4:59
55275,39,1,0,12:00 a 18:59
55276,2,0,0,12:00 a 18:59
55277,3,0,0,12:00 a 18:59
55278,-8,0,0,12:00 a 18:59
55279,13,0,1,5:00 a 11:59
55280,20,1,0,5:00 a 11:59
55281,14,0,0,5:00 a 11:59
55282,6,0,0,5:00 a 11:59
55283,2,0,0,5:00 a 11:59
55284,9,0,0,5:00 a 11:59
55285,11,0,0,5:00 a 11:59
55286,11,0,0,5:00 a 11:59
55287,24,1,0,5:00 a 11:59
55288,65,1,0,5:00 a 11:59
55289,-1,0,0,5:00 a 11:59
55290,16,1,0,5:00 a 11:59
55291,10,0,0,5:00 a 11:59
55292,5,0,0,5:00 a 11:59
55293,16,1,0,5:00 a 11:59
55294,8,0,0,5:00 a 11:59
55295,-3,0,0,5:00 a 11:59
55296,21,1,0,5:00 a 11:59
55297,30,1,0,5:00 a 11:59
55298,-1,0,0,5:00 a 11:59
55299,3,0,0,5:00 a 11:59
55300,-1,0,0,5:00 a 11:59
55301,0,0,0,5:00 a 11:59
55302,3,0,0,5:00 a 11:59
55303,19,1,0,5:00 a 11:59
55304,5,0,0,5:00 a 11:59
55305,16,1,1,12:00 a 18:59
55306,1,0,0,19:00 a 4:59
55307,64,1,0,19:00 a 4:59
55308,2,0,0,19:00 a 4:59
55309,-4,0,0,19:00 a 4:59
55310,8,0,0,19:00 a 4:59
55311,15,0,0,12:00 a 18:59
55312,6,0,0,19:00 a 4:59
55313,10,0,0,19:00 a 4:59
55314,5,0,0,19:00 a 4:59
55315,4,0,0,19:00 a 4:59
55316,5,0,0,19:00 a 4:59
55317,21,1,0,12:00 a 18:59
55318,9,0,0,19:00 a 4:59
55319,160,1,0,19:00 a 4:59
55320,6,0,0,19:00 a 4:59
55321,7,0,0,19:00 a 4:59
55322,2,0,0,19:00 a 4:59
55323,4,0,0,19:00 a 4:59
55324,4,0,0,12:00 a 18:59
55325,0,0,0,19:00 a 4:59
55326,-1,0,0,19:00 a 4:59
55327,8,0,0,19:00 a 4:59
55328,-5,0,0,19:00 a 4:59
55329,20,1,0,19:00 a 4:59
55330,75,1,0,19:00 a 4:59
55331,18,1,0,12:00 a 18:59
55332,0,0,0,5:00 a 11:59
55333,-1,0,0,5:00 a 11:59
55334,13,0,0,5:00 a 11:59
55335,4,0,0,5:00 a 11:59
55336,17,1,0,5:00 a 11:59
55337,11,0,0,5:00 a 11:59
55338,22,1,0,5:00 a 11:59
55339,119,1,0,5:00 a 11:59
55340,12,0,0,5:00 a 11:59
55341,3,0,0,5:00 a 11:59
55342,0,0,0,5:00 a 11:59
55343,14,0,0,5:00 a 11:59
55344,-1,0,0,5:00 a 11:59
55345,-8,0,0,5:00 a 11:59
55346,3,0,0,5:00 a 11:59
55347,-5,0,0,5:00 a 11:59
55348,1,0,0,5:00 a 11:59
55349,8,0,0,5:00 a 11:59
55350,3,0,0,5:00 a 11:59
55351,30,1,0,5:00 a 11:59
55352,6,0,0,5:00 a 11:59
55353,4,0,0,5:00 a 11:59
55354,3,0,0,19:00 a 4:59
55355,2,0,0,5:00 a 11:59
55356,6,0,0,5:00 a 11:59
55357,2,0,0,19:00 a 4:59
55358,30,1,0,5:00 a 11:59
55359,17,1,0,5:00 a 11:59
55360,0,0,0,19:00 a 4:59
55361,5,0,0,12:00 a 18:59
55362,14,0,0,12:00 a 18:59
55363,2,0,0,12:00 a 18:59
55364,21,1,0,12:00 a 18:59
55365,34,1,0,5:00 a 11:59
55366,83,1,0,12:00 a 18:59
55367,0,0,1,5:00 a 11:59
55368,-1,0,0,5:00 a 11:59
55369,90,1,0,5:00 a 11:59
55370,7,0,0,5:00 a 11:59
55371,48,1,0,5:00 a 11:59
55372,52,1,0,5:00 a 11:59
55373,18,1,0,5:00 a 11:59
55374,7,0,0,5:00 a 11:59
55375,2,0,0,5:00 a 11:59
55376,4,0,0,5:00 a 11:59
55377,-5,0,0,5:00 a 11:59
55378,2,0,0,5:00 a 11:59
55379,37,1,0,5:00 a 11:59
55380,79,1,0,5:00 a 11:59
55381,-7,0,0,5:00 a 11:59
55382,10,0,0,5:00 a 11:59
55383,12,0,0,5:00 a 11:59
55384,6,0,0,5:00 a 11:59
55385,1,0,0,5:00 a 11:59
55386,136,1,0,5:00 a 11:59
55387,42,1,1,12:00 a 18:59
55388,44,1,1,12:00 a 18:59
55389,7,0,0,12:00 a 18:59
55390,61,1,0,12:00 a 18:59
55391,59,1,0,12:00 a 18:59
55392,28,1,0,12:00 a 18:59
55393,61,1,0,12:00 a 18:59
55394,51,1,0,12:00 a 18:59
55395,59,1,0,12:00 a 18:59
55396,5,0,0,12:00 a 18:59
55397,26,1,0,12:00 a 18:59
55398,155,1,0,12:00 a 18:59
55399,58,1,0,12:00 a 18:59
55400,13,0,0,12:00 a 18:59
55401,90,1,0,12:00 a 18:59
55402,16,1,0,12:00 a 18:59
55403,58,1,0,12:00 a 18:59
55404,79,1,0,12:00 a 18:59
55405,60,1,0,12:00 a 18:59
55406,3,0,0,12:00 a 18:59
55407,92,1,1,5:00 a 11:59
55408,14,0,0,5:00 a 11:59
55409,39,1,0,5:00 a 11:59
55410,43,1,0,5:00 a 11:59
55411,157,1,0,5:00 a 11:59
55412,57,1,0,5:00 a 11:59
55413,14,0,0,5:00 a 11:59
55414,98,1,0,5:00 a 11:59
55415,54,1,0,5:00 a 11:59
55416,74,1,0,5:00 a 11:59
55417,55,1,0,5:00 a 11:59
55418,131,1,0,5:00 a 11:59
55419,19,1,0,5:00 a 11:59
55420,28,1,0,5:00 a 11:59
55421,28,1,0,5:00 a 11:59
55422,51,1,0,5:00 a 11:59
55423,17,1,1,12:00 a 18:59
55424,0,0,1,19:00 a 4:59
55425,16,1,0,19:00 a 4:59
55426,4,0,0,12:00 a 18:59
55427,128,1,0,19:00 a 4:59
55428,-6,0,0,19:00 a 4:59
55429,1,0,0,19:00 a 4:59
55430,84,1,0,5:00 a 11:59
55431,13,0,0,19:00 a 4:59
55432,20,1,0,12:00 a 18:59
55433,35,1,0,19:00 a 4:59
55434,86,1,0,19:00 a 4:59
55435,0,0,0,19:00 a 4:59
55436,6,0,0,12:00 a 18:59
55437,5,0,0,19:00 a 4:59
55438,107,1,1,5:00 a 11:59
55439,120,1,0,5:00 a 11:59
55440,120,1,0,5:00 a 11:59
55441,130,1,0,5:00 a 11:59
55442,115,1,0,5:00 a 11:59
55443,142,1,0,5:00 a 11:59
55444,120,1,0,5:00 a 11:59
55445,123,1,0,5:00 a 11:59
55446,106,1,0,5:00 a 11:59
55447,128,1,0,5:00 a 11:59
55448,104,1,0,5:00 a 11:59
55449,95,1,0,5:00 a 11:59
55450,160,1,0,5:00 a 11:59
55451,121,1,0,5:00 a 11:59
55452,128,1,0,5:00 a 11:59
55453,61,1,1,19:00 a 4:59
55454,65,1,1,19:00 a 4:59
55455,-7,0,0,19:00 a 4:59
55456,11,0,0,19:00 a 4:59
55457,28,1,0,19:00 a 4:59
55458,41891,1,0,19:00 a 4:59
55459,43354,1,0,19:00 a 4:59
55460,41889,1,0,19:00 a 4:59
55461,23,1,0,19:00 a 4:59
55462,20,1,0,19:00 a 4:59
55463,46,1,0,19:00 a 4:59
55464,25,1,0,19:00 a 4:59
55465,111,1,0,19:00 a 4:59
55466,76,1,0,19:00 a 4:59
55467,15,0,0,19:00 a 4:59
55468,4,0,0,19:00 a 4:59
55469,111,1,0,19:00 a 4:59
55470,47,1,0,19:00 a 4:59
55471,69,1,0,19:00 a 4:59
55472,134,1,0,19:00 a 4:59
55473,88,1,0,19:00 a 4:59
55474,5,0,0,19:00 a 4:59
55475,110,1,0,19:00 a 4:59
55476,9,0,0,19:00 a 4:59
55477,-7,0,0,19:00 a 4:59
55478,3,0,0,5:00 a 11:59
55479,9,0,0,5:00 a 11:59
55480,82,1,0,19:00 a 4:59
55481,138,1,0,5:00 a 11:59
55482,146,1,0,19:00 a 4:59
55483,96,1,0,19:00 a 4:59
55484,38,1,0,19:00 a 4:59
55485,13,0,0,19:00 a 4:59
55486,99,1,0,19:00 a 4:59
55487,38,1,0,19:00 a 4:59
55488,-6,0,0,19:00 a 4:59
55489,28,1,1,19:00 a 4:59
55490,40,1,0,19:00 a 4:59
55491,63,1,0,5:00 a 11:59
55492,17,1,0,19:00 a 4:59
55493,126,1,0,5:00 a 11:59
55494,9,0,0,5:00 a 11:59
55495,15,0,0,5:00 a 11:59
55496,1,0,0,5:00 a 11:59
55497,39,1,0,5:00 a 11:59
55498,79,1,0,19:00 a 4:59
55499,88,1,0,5:00 a 11:59
55500,125,1,0,5:00 a 11:59
55501,31,1,0,5:00 a 11:59
55502,40,1,0,5:00 a 11:59
55503,-4,0,0,5:00 a 11:59
55504,57,1,0,19:00 a 4:59
55505,2,0,1,5:00 a 11:59
55506,-2,0,1,19:00 a 4:59
55507,44,1,0,19:00 a 4:59
55508,11,0,0,5:00 a 11:59
55509,12,0,0,5:00 a 11:59
55510,-5,0,0,19:00 a 4:59
55511,3,0,0,19:00 a 4:59
55512,-7,0,0,5:00 a 11:59
55513,3,0,0,5:00 a 11:59
55514,4,0,0,19:00 a 4:59
55515,3,0,0,19:00 a 4:59
55516,-3,0,0,5:00 a 11:59
55517,4,0,0,5:00 a 11:59
55518,-9,0,0,19:00 a 4:59
55519,0,0,0,19:00 a 4:59
55520,-1,0,0,5:00 a 11:59
55521,-3,0,0,5:00 a 11:59
55522,-8,0,0,19:00 a 4:59
55523,-4,0,0,19:00 a 4:59
55524,4,0,0,5:00 a 11:59
55525,13,0,0,5:00 a 11:59
55526,0,0,0,5:00 a 11:59
55527,41,1,0,5:00 a 11:59
55528,-6,0,1,12:00 a 18:59
55529,11,0,0,12:00 a 18:59
55530,23,1,0,12:00 a 18:59
55531,0,0,0,12:00 a 18:59
55532,35,1,0,12:00 a 18:59
55533,8,0,0,12:00 a 18:59
55534,5,0,0,12:00 a 18:59
55535,29,1,0,12:00 a 18:59
55536,-5,0,0,12:00 a 18:59
55537,3,0,0,12:00 a 18:59
55538,36,1,0,12:00 a 18:59
55539,6,0,0,12:00 a 18:59
55540,33,1,0,12:00 a 18:59
55541,16,1,0,12:00 a 18:59
55542,8,0,0,12:00 a 18:59
55543,5,0,0,12:00 a 18:59
55544,10,0,0,12:00 a 18:59
55545,10,0,0,19:00 a 4:59
55546,11,0,0,12:00 a 18:59
55547,103,1,0,12:00 a 18:59
55548,1,0,0,12:00 a 18:59
55549,119,1,0,12:00 a 18:59
55550,41,1,0,12:00 a 18:59
55551,12,0,0,12:00 a 18:59
55552,-1,0,0,12:00 a 18:59
55553,-2,0,0,12:00 a 18:59
55554,5,0,0,12:00 a 18:59
55555,1,0,1,5:00 a 11:59
55556,7,0,1,19:00 a 4:59
55557,54,1,0,19:00 a 4:59
55558,-3,0,0,5:00 a 11:59
55559,1,0,0,19:00 a 4:59
55560,2,0,0,5:00 a 11:59
55561,-1,0,0,5:00 a 11:59
55562,-2,0,0,19:00 a 4:59
55563,-5,0,0,19:00 a 4:59
55564,34,1,0,5:00 a 11:59
55565,-4,0,0,19:00 a 4:59
55566,0,0,0,5:00 a 11:59
55567,17,1,0,5:00 a 11:59
55568,19,1,0,19:00 a 4:59
55569,-8,0,0,19:00 a 4:59
55570,1,0,0,5:00 a 11:59
55571,-11,0,0,19:00 a 4:59
55572,2,0,0,5:00 a 11:59
55573,3,0,0,5:00 a 11:59
55574,14,0,0,19:00 a 4:59
55575,1,0,0,19:00 a 4:59
55576,9,0,0,5:00 a 11:59
55577,-4,0,0,19:00 a 4:59
55578,1,0,0,5:00 a 11:59
55579,-2,0,0,5:00 a 11:59
55580,-3,0,0,19:00 a 4:59
55581,-4,0,0,19:00 a 4:59
55582,27,1,0,12:00 a 18:59
55583,12,0,1,19:00 a 4:59
55584,0,0,0,12:00 a 18:59
55585,31,1,0,12:00 a 18:59
55586,-4,0,0,12:00 a 18:59
55587,14,0,0,19:00 a 4:59
55588,-4,0,0,12:00 a 18:59
55589,0,0,0,12:00 a 18:59
55590,78,1,0,12:00 a 18:59
55591,3,0,0,12:00 a 18:59
55592,3,0,0,19:00 a 4:59
55593,11,0,0,12:00 a 18:59
55594,24,1,0,19:00 a 4:59
55595,-2,0,0,12:00 a 18:59
55596,31,1,0,12:00 a 18:59
55597,-6,0,0,12:00 a 18:59
55598,14,0,0,19:00 a 4:59
55599,14,0,0,12:00 a 18:59
55600,1,0,0,12:00 a 18:59
55601,40,1,0,12:00 a 18:59
55602,-1,0,0,12:00 a 18:59
55603,26,1,0,12:00 a 18:59
55604,0,0,0,19:00 a 4:59
55605,8,0,0,12:00 a 18:59
55606,0,0,1,12:00 a 18:59
55607,-2,0,1,12:00 a 18:59
55608,23,1,0,12:00 a 18:59
55609,-1,0,0,5:00 a 11:59
55610,2,0,0,5:00 a 11:59
55611,-1,0,0,12:00 a 18:59
